,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,engine,seats
9870,Honda WR-V i-DTEC VX,8.25,11.1,2018,0,11000.0,0,1,1,25.5,1498.0,5
9871,Maruti Omni CNG,2.1,0.0,2015,0,53000.0,0,0,1,10.9,796.0,5
9872,Hyundai Grand i10 1.2 Kappa Asta,4.7,0.0,2017,0,54264.0,0,4,1,18.9,1197.0,5
9873,Tata Indica Vista Aqua 1.3 Quadrajet,2.5,0.0,2009,1,95000.0,0,1,1,18.0,1248.0,5
9874,Maruti Alto LXi,1.38,0.0,2011,0,40256.0,0,4,1,19.7,796.0,5
9875,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,4.65,0.0,2017,1,10000.0,0,4,1,18.9,1197.0,5
9876,Honda City i DTec VX Option,8.7,13.91,2017,0,61000.0,0,1,1,26.0,1498.0,5
9877,Tata Zest Quadrajet 1.3 XM,4.1,0.0,2015,1,70000.0,0,1,1,23.0,1248.0,5
9878,Maruti Ignis Zeta,5.0,5.47,2018,1,43000.0,0,4,1,20.89,1197.0,5
9879,Maruti Ignis 1.2 Zeta BSIV,4.75,5.47,2017,0,15000.0,0,4,1,20.89,1197.0,5
9880,Hyundai i20 Active SX Diesel,7.8,0.0,2018,1,12500.0,0,1,1,21.19,1396.0,5
9881,Volkswagen Vento 1.5 TDI Highline AT,5.59,0.0,2015,0,48000.0,0,1,0,21.21,1498.0,5
9882,Hyundai i20 Asta 1.2,5.2,7.7,2015,1,80000.0,0,4,1,18.6,1197.0,5
9884,Honda Mobilio S i VTEC,4.35,0.0,2015,1,23000.0,0,4,1,17.3,1497.0,5
9885,Skoda Rapid 1.6 TDI Ambition Plus,2.7,0.0,2013,0,71000.0,0,1,1,20.5,1598.0,5
9886,Honda Amaze VX i-DTEC,3.5,8.48,2013,0,48000.0,0,1,1,25.8,1498.0,5
9887,Renault KWID Climber 1.0 MT BSIV,3.99,3.81,2019,0,6378.0,0,4,1,23.01,999.0,5
9888,Mahindra Quanto C6,3.0,0.0,2012,1,60000.0,0,1,1,17.21,1493.0,5
9889,Maruti Wagon R VXI,3.25,5.26,2014,0,76000.0,0,4,1,21.79,998.0,5
9890,Maruti Swift Dzire VXI,2.5,6.63,2011,0,43125.0,0,4,1,20.85,1197.0,5
9891,Ford Figo Petrol ZXI,2.0,6.55,2010,1,80000.0,0,4,1,15.6,1196.0,5
9892,Toyota Corolla Altis 1.8 GL,12.8,0.0,2017,1,20000.0,0,4,1,14.28,1798.0,5
9893,Maruti Zen Estilo LXI BSIII,1.75,0.0,2008,0,54262.0,0,4,1,18.2,998.0,5
9894,Maruti Swift VDI BSIV,3.5,0.0,2014,1,56085.0,0,1,1,25.2,1248.0,5
9895,Chevrolet Enjoy TCDi LT 8 Seater,3.4,0.0,2013,1,65000.0,0,1,1,18.2,1248.0,5
9896,Honda BRV i-DTEC S MT,8.65,0.0,2016,1,70000.0,0,1,1,21.9,1498.0,5
9897,Maruti Vitara Brezza ZDi,7.2,0.0,2017,0,71000.0,0,1,1,24.3,1248.0,5
9898,Maruti Ertiga VDI,5.8,0.0,2015,1,90000.0,0,1,1,20.77,1248.0,5
9899,Maruti Swift Dzire VXi AT,5.8,6.74,2017,1,15000.0,0,4,0,18.5,1197.0,5
9900,Maruti Ciaz 1.4 AT Zeta,9.5,0.0,2018,0,19000.0,0,4,0,19.12,1373.0,5
9901,Ford Figo Diesel EXI,1.85,8.75,2011,0,65000.0,0,1,1,20.0,1399.0,5
9903,Nissan Terrano XV 110 PS,5.65,0.0,2015,0,100000.0,0,1,1,19.01,1461.0,5
9904,Maruti Alto LX,1.3,0.0,2010,0,70000.0,0,4,1,19.7,796.0,5
9905,Mercedes-Benz CLA Urban Sport 200,27.0,0.0,2018,1,13000.0,0,4,0,15.04,1991.0,5
9906,Maruti Ignis 1.2 Delta BSIV,5.35,5.57,2020,1,10000.0,0,4,1,20.89,1197.0,5
9907,BMW X1 sDrive20d xLine,33.5,0.0,2018,0,18000.0,0,1,0,19.62,1998.0,5
9908,Nissan Terrano XV 110 PS,4.25,0.0,2015,1,90000.0,0,1,1,19.01,1461.0,5
9909,Renault Pulse RxZ,4.1,0.0,2013,0,55000.0,0,1,1,23.08,1461.0,5
9911,Maruti Celerio VXI,3.4,5.12,2014,1,100000.0,0,4,1,23.1,998.0,5
9912,Hyundai Grand i10 Asta,3.85,6.76,2015,0,29000.0,0,4,1,18.9,1197.0,5
9913,Nissan Micra Diesel XV,2.7,0.0,2012,1,120000.0,0,1,1,23.08,1461.0,5
9914,Maruti Wagon R VXI,3.82,5.17,2017,0,24500.0,0,4,1,21.79,998.0,5
9915,Toyota Innova 2.5 G1 Diesel 8-seater,3.99,0.0,2006,0,99100.0,0,1,1,12.8,2494.0,5
9916,Mahindra Bolero Power Plus ZLX,6.25,0.0,2015,0,69666.0,0,1,1,16.5,1493.0,5
9917,Ford Endeavour 4x2 XLT,4.85,34.02,2007,0,55200.0,0,1,1,13.1,2499.0,5
9918,Mahindra Thar CRDe,7.95,14.26,2019,0,29800.0,0,1,1,16.55,2498.0,5
9919,Hyundai i10 Sportz Option,2.9,0.0,2011,1,20000.0,0,4,1,20.36,1197.0,5
9920,Mahindra Quanto C6,3.0,0.0,2013,1,90000.0,0,1,1,17.21,1493.0,5
9921,Mahindra Bolero Power Plus Plus AC BSIV PS,6.5,0.0,2015,1,150000.0,0,1,1,15.96,2523.0,5
9922,Maruti Vitara Brezza VDi,6.42,0.0,2016,1,100000.0,0,1,1,24.3,1248.0,5
9923,Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,8.65,10.29,2017,0,47665.0,0,1,1,22.77,1498.0,5
9924,Nissan Micra Diesel XV Premium,2.25,0.0,2012,1,50000.0,0,1,1,23.08,1461.0,5
9925,Hyundai EON Magna Plus,2.95,0.0,2015,0,30000.0,0,4,1,21.1,814.0,5
9926,Honda Amaze EX i-Dtech,3.45,0.0,2014,0,43000.0,0,1,1,25.8,1498.0,5
9927,Maruti Omni 5 Seater,1.5,0.0,2012,0,133000.0,0,4,1,14.0,796.0,5
9928,Maruti Alto LX,1.5,0.0,2008,1,100000.0,0,4,1,19.7,796.0,5
9930,Maruti Swift Dzire Vdi BSIV,4.65,0.0,2014,0,46001.0,0,1,1,19.3,1248.0,5
9931,BMW 5 Series 520d Sport Line,39.15,73.85,2017,0,45000.0,0,1,0,22.48,1995.0,5
9932,Maruti Swift VXI 2018,5.0,6.13,2018,1,50000.0,0,4,1,22.0,1197.0,5
9933,Maruti Ritz VDi,3.0,0.0,2013,1,72000.0,0,1,1,23.2,1248.0,5
9934,Nissan Micra Diesel XL Optional,3.75,0.0,2014,1,42000.0,0,1,1,23.08,1461.0,5
9935,Hyundai i10 Era,2.4,0.0,2009,0,38564.0,0,4,1,19.81,1086.0,5
9936,Maruti Swift Dzire AMT ZDI,6.8,0.0,2017,0,50948.0,0,1,0,26.59,1248.0,5
9937,Skoda Rapid 1.5 TDI AT Ambition,4.95,0.0,2016,0,68200.0,0,1,0,21.66,1498.0,5
9938,Renault KWID RXT Optional,2.95,3.81,2016,0,42000.0,0,4,1,25.17,799.0,5
9939,Tata Indica V2 DLG TC,1.0,0.0,2006,1,30000.0,0,1,1,16.8,1405.0,5
9940,Hyundai Santro Xing GLS,1.29,0.0,2011,0,38000.0,0,4,1,17.92,1086.0,5
9941,Maruti Wagon R LXI,2.5,0.0,2013,1,48000.0,0,4,1,20.51,998.0,5
9942,Maruti Vitara Brezza ZDi,9.5,0.0,2019,0,21400.0,0,1,1,24.3,1248.0,5
9943,Maruti Baleno Zeta 1.3,6.7,0.0,2017,0,53701.0,0,1,1,27.39,1248.0,5
9944,Maruti Ciaz 1.4 Delta,8.12,9.35,2018,1,2700.0,0,4,1,20.73,1373.0,5
9945,Renault KWID RXL,2.35,3.52,2017,1,28600.0,0,4,1,25.17,799.0,5
9946,Maruti Swift ZXI,3.8,6.36,2012,1,100000.0,0,4,1,18.6,1197.0,5
9947,Ford Figo Diesel Titanium,2.0,8.75,2014,1,40000.0,0,1,1,20.0,1399.0,5
9949,Hyundai EON 1.0 Era Plus,3.19,0.0,2018,1,3500.0,0,4,1,20.3,998.0,5
9951,Renault KWID 1.0 RXT Optional,3.3,3.49,2017,1,24000.0,0,4,1,23.01,999.0,5
9952,Hyundai Getz 1.1 GVS Option,1.95,0.0,2009,0,44000.0,0,4,1,12.3,1086.0,5
9953,Skoda Fabia 1.2 TDI Ambition,2.5,0.0,2010,1,220000.0,0,1,1,20.86,1199.0,5
9954,Hyundai i10 Sportz,2.35,0.0,2010,0,57726.0,0,4,1,20.36,1197.0,5
9955,Ford Figo 1.2P Titanium Plus MT,3.6,6.55,2016,0,35000.0,0,4,1,18.16,1196.0,5
9956,Toyota Innova 2.5 V Diesel 7-seater,8.8,0.0,2010,0,150000.0,0,1,1,12.8,2494.0,5
9957,Hyundai Verna VTVT 1.6 SX,9.9,0.0,2018,1,20000.0,0,4,1,17.0,1591.0,5
9958,Nissan Terrano XL D Option,5.68,0.0,2014,0,36908.0,0,1,1,19.87,1461.0,5
9959,Honda Jazz 1.5 SV i DTEC,6.75,0.0,2017,0,69000.0,0,1,1,27.3,1498.0,5
9960,Maruti Alto 800 LXI,2.0,3.38,2013,1,73000.0,0,4,1,22.74,796.0,5
9961,Maruti Swift Dzire VXi,3.5,6.74,2014,1,101000.0,0,4,1,17.5,1298.0,5
9962,Mahindra Scorpio VLX SE BSIV,7.0,14.86,2011,1,15000.0,0,1,1,15.4,2179.0,5
9963,Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,9.5,10.0,2018,0,30000.0,0,1,1,23.0,1498.0,5
9964,Nissan Sunny Diesel XL,4.25,0.0,2014,1,30000.0,0,1,1,22.71,1461.0,5
9965,Maruti Alto K10 VXI,3.5,0.0,2017,1,40000.0,0,4,1,23.95,998.0,5
9966,Honda Amaze S i-Dtech,3.2,8.48,2013,1,39500.0,0,1,1,25.8,1498.0,5
9967,Hyundai i20 Asta 1.4 CRDi,3.95,9.37,2013,0,70175.0,0,1,1,21.27,1396.0,5
9968,Hyundai Verna 1.4 CX,3.0,11.99,2013,1,90000.0,0,1,1,23.5,1396.0,5
9969,Maruti Swift Dzire Tour LXI,5.0,6.32,2018,1,114000.0,0,4,1,19.0,1197.0,5
9970,Maruti Wagon R LXI BSIII,1.9,5.17,2009,0,45641.0,0,4,1,18.9,998.0,5
9971,Datsun RediGO T Option,2.35,3.42,2017,0,22558.0,0,4,1,22.7,799.0,5
9972,Ford Ecosport 2015-2021 1.5 TDCi Trend Plus BSIV,5.76,0.0,2016,0,51000.0,0,1,1,22.77,1498.0,5
9975,Hyundai i20 Petrol Spotz,6.21,7.7,2019,1,20000.0,0,4,1,18.6,1197.0,5
9976,Hyundai i20 Active 1.2 SX Dual Tone,5.25,0.0,2016,1,30000.0,0,4,1,17.19,1197.0,5
9978,Honda Amaze S CVT Petrol BSIV,6.75,7.12,2019,1,10000.0,0,4,0,19.0,1199.0,5
9979,Mahindra TUV 300 T4,7.0,0.0,2017,1,50000.0,0,1,1,18.49,1493.0,5
9980,Nissan Terrano Groove Edition,6.0,0.0,2015,1,90000.0,0,1,1,20.45,1461.0,5
9981,Maruti Ciaz ZDi Plus SHVS,6.5,0.0,2016,1,70000.0,0,1,1,28.09,1248.0,5
9982,Mahindra Renault Logan 1.4 GLX BSIV Petrol,1.55,0.0,2008,0,23207.0,0,4,1,15.7,1390.0,5
9983,Maruti Ciaz Alpha 1.5,7.5,0.0,2018,0,19000.0,0,1,1,26.82,1498.0,5
9984,Maruti Wagon R VXI,3.5,5.16,2016,1,50000.0,0,4,1,20.51,998.0,5
9985,Mahindra Scorpio 2.6 CRDe,2.5,14.86,2006,1,200000.0,0,1,1,10.5,2179.0,5
9986,Maruti Baleno Delta 1.2,5.15,6.69,2016,0,51000.0,0,4,1,21.4,1197.0,5
9987,Hyundai Elantra 2.0 SX Option,15.5,20.69,2018,1,40000.0,0,4,1,14.59,1999.0,5
9988,Mahindra Scorpio Intelli Hybrid S10,12.0,14.57,2017,1,56000.0,0,1,1,15.4,2179.0,5
9989,Hyundai Santro Xing GLS,1.7,0.0,2011,1,50000.0,0,4,1,17.92,1086.0,5
9990,Toyota Platinum Etios 1.5 V,4.5,0.0,2016,0,32032.0,0,4,1,16.78,1496.0,5
9991,Maruti Wagon R VXI,2.95,0.0,2014,0,41423.0,0,4,1,21.79,998.0,5
9992,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,8.25,0.0,2018,0,67000.0,0,1,1,25.1,1248.0,5
9993,Hyundai EON Era Plus,1.61,0.0,2012,1,20000.0,0,4,1,21.1,814.0,5
9994,Mahindra Bolero 2011-2019 SLE,4.5,8.85,2013,1,104000.0,0,1,1,15.96,2523.0,5
9995,Honda City i VTEC VX Option,10.0,12.69,2015,1,15000.0,0,4,1,17.4,1497.0,5
9996,Hyundai i20 1.2 Asta Option,5.5,7.57,2017,0,54000.0,0,4,1,18.6,1197.0,5
9997,Honda Brio E MT,2.3,0.0,2013,0,22245.0,0,4,1,19.4,1198.0,5
9998,Hyundai i20 1.2 Magna,2.95,7.56,2012,1,45000.0,0,4,1,18.5,1197.0,5
10000,Hyundai i20 Active 1.4 SX with AVN,6.5,0.0,2016,0,28000.0,0,1,1,21.19,1396.0,5
10001,Mahindra XUV500 W10 2WD,12.25,16.52,2016,0,95961.0,0,1,1,16.0,2179.0,5
10002,Mahindra TUV 300 T6 Plus,6.5,0.0,2017,1,30000.0,0,1,1,18.49,1493.0,5
10003,Hyundai Xcent 1.2 VTVT S,5.75,0.0,2017,0,16000.0,0,4,1,20.14,1197.0,5
10004,Maruti Alto K10 VXI,3.0,0.0,2017,1,100000.0,0,4,1,23.95,998.0,5
10005,Mahindra XUV500 AT W10 AWD,10.0,16.27,2016,1,90000.0,0,1,0,16.0,2179.0,5
10006,Toyota Fortuner 2016-2021 2.8 2WD MT BSIV,26.5,37.47,2018,1,57000.0,0,1,1,14.24,2755.0,5
10007,Hyundai Verna VTVT 1.4 E,7.95,10.1,2018,0,19211.0,0,4,1,19.1,1368.0,5
10008,Mahindra Scorpio LX BSIV,4.92,14.86,2014,1,120000.0,0,1,1,12.05,2179.0,5
10009,Maruti Vitara Brezza ZDi Plus AMT,10.5,0.0,2019,0,19910.0,0,1,0,24.3,1248.0,5
10010,Hyundai i20 Asta Option BSIV,6.5,7.7,2018,1,20000.0,0,4,1,18.6,1197.0,5
10011,Honda Jazz 1.2 S i VTEC,3.0,8.8,2009,0,78435.0,0,4,1,18.7,1199.0,5
10012,Volkswagen Vento Diesel Comfortline,3.2,0.0,2013,1,50000.0,0,1,1,20.54,1598.0,5
10013,Mahindra XUV500 W5 BSIV,10.1,16.65,2018,1,54200.0,0,1,1,15.1,2179.0,5
10014,Maruti S-Cross 2017-2020 Sigma DDiS 200 SH,6.3,0.0,2017,1,50000.0,0,1,1,25.1,1248.0,5
10015,Skoda Rapid 1.6 MPI AT Ambition,3.5,8.6,2012,0,41900.0,0,4,0,14.3,1598.0,5
10016,Honda City i DTec VX,6.0,13.91,2016,0,47129.0,0,1,1,26.0,1498.0,5
10017,Volkswagen Vento Diesel Highline,3.49,0.0,2013,1,80000.0,0,1,1,20.54,1598.0,5
10018,Maruti Eeco 5 Seater AC BSIV,3.85,4.51,2019,1,25000.0,0,4,1,15.37,1196.0,5
10019,Datsun GO T BSIV,3.2,4.56,2016,1,30000.0,0,4,1,20.63,1198.0,5
10020,Maruti Wagon R LXI,1.0,5.26,2006,1,35000.0,0,4,1,18.9,998.0,5
10021,Hyundai Verna VTVT 1.6 SX,11.0,10.1,2019,1,15000.0,0,4,1,17.0,1591.0,5
10022,Tata Manza Aura (ABS) Safire,2.5,0.0,2010,1,70000.0,0,4,1,15.0,1368.0,5
10023,Chevrolet Beat LT,1.6,0.0,2012,0,36000.0,0,4,1,18.6,1199.0,5
10024,Maruti Baleno Delta 1.3,6.85,0.0,2017,0,57000.0,0,1,1,27.39,1248.0,5
10025,Maruti Ciaz 1.4 AT Zeta,9.25,9.69,2017,0,33529.0,0,4,0,19.12,1373.0,5
10026,Maruti Swift VDI BSIV,2.5,0.0,2010,1,150000.0,0,1,1,17.8,1248.0,5
10027,Chevrolet Spark 1.0 LT,1.5,0.0,2015,1,60000.0,0,4,1,16.2,995.0,5
10028,Hyundai Grand i10 1.2 CRDi Sportz,4.3,0.0,2018,1,70000.0,0,1,1,24.0,1186.0,5
10029,Hyundai Creta 1.6 SX Automatic Diesel,10.5,11.93,2016,0,62000.0,0,1,0,17.6,1582.0,5
10030,Mahindra TUV 300 T8,5.5,0.0,2015,1,90000.0,0,1,1,18.49,1493.0,5
10031,Hyundai i10 Era,2.0,0.0,2012,1,25000.0,0,4,1,19.81,1086.0,5
10032,Chevrolet Cruze LTZ,2.6,0.0,2010,1,80000.0,0,1,1,18.3,1991.0,5
10033,Maruti Baleno Alpha 1.3,6.5,0.0,2017,1,44000.0,0,1,1,27.39,1248.0,5
10034,Hyundai Grand i10 Magna,3.0,6.84,2013,1,50000.0,0,4,1,18.9,1197.0,5
10035,Ford Figo 1.5D Ambiente MT,4.5,9.02,2015,0,75001.0,0,1,1,25.83,1498.0,5
10036,Hyundai i20 Magna 1.2,4.5,7.56,2015,1,20000.0,0,4,1,18.6,1197.0,5
10037,Mahindra TUV 300 T10 Dual Tone,8.5,0.0,2018,0,33033.0,0,1,1,18.49,1493.0,5
10038,Hyundai EON Sportz,2.85,0.0,2018,0,9000.0,0,4,1,21.1,814.0,5
10039,Maruti Dzire VXI AT,7.9,6.74,2020,0,7151.0,0,4,0,24.12,1197.0,5
10040,Mahindra Alturas G4 4X4 AT,25.0,32.28,2019,0,13033.0,0,1,0,12.05,2157.0,5
10041,Maruti A Star Lxi,2.95,0.0,2012,0,19000.0,0,4,1,19.0,998.0,5
10043,Ford Ecosport 2015-2021 1.5 Diesel Trend Plus BSIV,7.9,10.14,2018,0,74455.0,0,1,1,23.0,1498.0,5
10044,Renault KWID RXT,2.45,3.81,2016,0,23000.0,0,4,1,22.3,799.0,5
10045,Volkswagen Polo 1.5 TDI Highline,3.75,0.0,2014,0,37151.0,0,1,1,20.14,1498.0,5
10046,Hyundai i20 Magna 1.4 CRDi,5.6,9.63,2016,1,91000.0,0,1,1,22.54,1396.0,5
10047,Hyundai Xcent 1.2 VTVT S,5.0,0.0,2017,0,64059.0,0,4,1,20.14,1197.0,5
10048,Hyundai EON Era Plus,2.65,0.0,2013,0,40000.0,0,4,1,21.1,814.0,5
10049,Volkswagen Ameo 1.2 MPI Trendline,3.6,0.0,2017,1,43000.0,0,4,1,17.0,1198.0,5
10050,Renault KWID RXT Optional,2.7,3.52,2017,1,70000.0,0,4,1,25.17,799.0,5
10051,Maruti Alto K10 VXI,2.4,0.0,2013,0,23460.0,0,4,1,23.95,998.0,5
10052,Hyundai i20 Asta 1.2,5.15,7.7,2015,1,79000.0,0,4,1,18.6,1197.0,5
10053,Maruti Zen Estilo VXI BSIII,1.0,0.0,2008,1,110000.0,0,4,1,18.2,998.0,5
10054,Mahindra XUV500 W8 2WD,6.0,0.0,2014,1,120000.0,0,1,1,15.1,2179.0,5
10055,Maruti Swift VDI,4.75,0.0,2015,0,52631.0,0,1,1,28.4,1248.0,5
10056,Honda City V MT,4.0,12.26,2012,0,43120.0,0,4,1,16.8,1497.0,5
10058,Hyundai Xcent 1.2 Kappa S,3.75,0.0,2015,1,70000.0,0,4,1,19.1,1197.0,5
10059,Ford Ecosport 2015-2021 1.5 TDCi Trend Plus BSIV,8.75,10.08,2017,1,10000.0,0,1,1,22.77,1498.0,5
10060,Ford Freestyle Titanium Petrol BSIV,6.3,6.68,2018,1,18000.0,0,4,1,19.0,1194.0,5
10061,Maruti Ertiga VDI,5.7,0.0,2014,0,48000.0,0,1,1,20.77,1248.0,5
10062,Mahindra Scorpio BSIV,9.82,14.86,2019,1,20000.0,0,1,1,15.4,2523.0,5
10063,Maruti Celerio ZXI Optional,4.12,0.0,2017,1,7500.0,0,4,1,23.1,998.0,5
10064,Maruti Ritz VDi ABS,2.2,0.0,2010,1,40000.0,0,1,1,21.1,1248.0,5
10065,Hyundai i20 1.4 Asta Option,7.5,9.26,2018,1,38000.0,0,1,1,22.54,1396.0,5
10066,Renault Duster 85PS Diesel RxL,9.0,0.0,2016,1,60000.0,0,1,1,19.87,1461.0,5
10067,Hyundai Verna 1.6 SX VTVT,5.3,10.1,2016,0,32359.0,0,4,1,17.01,1591.0,5
10068,Maruti Swift Dzire Ldi BSIV,1.8,0.0,2010,1,68500.0,0,1,1,19.3,1248.0,5
10069,Mahindra XUV500 W5 BSIV,10.5,16.24,2018,1,50000.0,0,1,1,15.1,2179.0,5
10070,Maruti Eeco 5 Seater AC BSIV,3.1,4.47,2016,1,40000.0,0,4,1,15.37,1196.0,5
10072,Tata Nexon 1.2 Revotron XZ Plus,9.0,8.03,2017,1,25000.0,0,4,1,17.0,1198.0,5
10073,Maruti Swift VXI Deca,4.25,6.24,2016,1,31000.0,0,4,1,20.4,1197.0,5
10074,Mahindra Quanto C6,2.15,0.0,2013,1,90000.0,0,1,1,17.21,1493.0,5
10075,Maruti Swift Dzire VXI,4.0,6.81,2013,1,114000.0,0,4,1,19.1,1197.0,5
10076,Tata Tigor 1.2 Revotron XZ Option,4.4,0.0,2017,2,40159.0,0,4,1,20.3,1199.0,5
10077,Maruti Ignis 1.2 Delta BSIV,5.1,5.57,2019,1,25000.0,0,4,1,20.89,1197.0,5
10078,Hyundai Santro Xing GLS,2.2,0.0,2010,0,65000.0,0,4,1,17.92,1086.0,5
10079,Maruti Swift Dzire LXI 1.2,5.25,0.0,2019,1,60000.0,0,4,1,21.21,1197.0,5
10080,Chevrolet Beat LS,2.35,0.0,2011,0,40181.0,0,4,1,18.6,1199.0,5
10081,Tata Venture EX 7 Str Captain Seats,1.8,0.0,2012,1,60000.0,0,1,1,15.42,1405.0,5
10082,Hyundai Verna 1.6 CRDi SX,5.3,12.41,2015,1,80000.0,0,1,1,23.9,1582.0,5
10083,Mahindra Quanto C8,2.05,0.0,2013,1,90000.0,0,1,1,17.21,1493.0,5
10084,Maruti SX4 S Cross DDiS 200 Delta,8.15,0.0,2016,0,30000.0,0,1,1,23.65,1248.0,5
10085,Ford Figo Diesel LXI,1.69,8.6,2012,0,49754.0,0,1,1,20.0,1399.0,5
10086,Datsun GO T,3.15,4.71,2014,0,34540.0,0,4,1,19.02,1198.0,5
10088,Maruti Wagon R LXI CNG,2.7,6.15,2013,1,70000.0,0,0,1,26.6,998.0,5
10089,Mahindra Bolero 2011-2019 DI - AC BS III,5.75,8.85,2014,1,60000.0,0,1,1,15.96,2523.0,5
10090,Maruti Swift AMT ZXI Plus,6.25,6.13,2018,0,39000.0,0,4,0,21.21,1197.0,5
10091,Honda Amaze S i-Dtech,2.99,0.0,2013,0,48000.0,0,1,1,25.8,1498.0,5
10092,Renault KWID RXT,4.5,3.98,2018,0,9000.0,0,4,1,25.17,799.0,5
10093,Hyundai Venue SX Opt Diesel,10.5,9.35,2019,0,30000.0,0,1,1,23.7,1493.0,5
10094,Hyundai i10 Era,2.6,0.0,2015,1,70000.0,0,4,1,19.81,1086.0,5
10095,Maruti Vitara Brezza LDi Option,6.1,0.0,2017,1,70000.0,0,1,1,24.3,1248.0,5
10096,Renault KWID AMT,3.3,3.81,2018,0,7000.0,0,4,0,24.04,999.0,5
10097,Maruti Wagon R LXI DUO BSIII,1.02,0.0,2007,1,110000.0,0,3,1,17.3,1061.0,5
10098,Hyundai EON D Lite Plus,2.5,0.0,2013,1,50000.0,0,4,1,21.1,814.0,5
10099,Tata Indigo eLS BS IV,1.9,0.0,2011,1,32500.0,0,1,1,23.03,1396.0,5
10100,Mercedes-Benz GLA Class 200 d Sport,25.9,0.0,2017,0,30000.0,0,1,0,17.9,2143.0,5
10101,Toyota Innova 2.5 G (Diesel) 7 Seater,7.5,0.0,2013,1,277000.0,0,1,1,12.99,2494.0,5
10102,Nissan Micra Active XV,5.45,0.0,2018,0,14000.0,0,4,1,19.69,1198.0,5
10103,Mahindra KUV 100 mFALCON D75 K4 Plus,4.75,0.0,2016,0,96330.0,0,1,1,25.32,1198.0,5
10104,Maruti Swift Dzire VXI,4.25,0.0,2013,0,75823.0,0,4,1,19.1,1197.0,5
10105,Maruti Alto K10 LXI,2.25,0.0,2012,0,28000.0,0,4,1,20.92,998.0,5
10106,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,6.0,0.0,2014,1,210000.0,0,1,1,12.99,2494.0,5
10107,Honda City i VTEC VX,7.5,0.0,2017,0,24024.0,0,4,1,17.8,1497.0,5
10108,Volkswagen Polo Diesel Highline 1.2L,2.1,0.0,2012,0,55000.0,0,1,1,22.07,1199.0,5
10109,Mahindra Bolero SLX 2WD BSIII,5.25,9.63,2009,1,120000.0,0,1,1,13.6,2523.0,5
10110,Renault KWID 1.0 RXL,2.65,3.81,2017,0,18000.0,0,4,1,23.01,999.0,5
10111,Maruti Wagon R VXI,3.0,5.26,2016,1,40000.0,0,4,1,20.51,998.0,5
10112,Chevrolet Tavera Neo 3 10 Seats BSIII,3.0,0.0,2009,1,150000.0,0,1,1,13.58,2499.0,5
10113,Honda City i DTec S,6.5,14.95,2015,0,75000.0,0,1,1,26.0,1498.0,5
10114,Hyundai i20 Sportz 1.4 CRDi,3.0,9.1,2012,1,80000.0,0,1,1,21.9,1396.0,5
10115,Mahindra KUV 100 G80 K2 Plus 6 Str,4.0,6.74,2021,1,30000.0,0,4,1,18.15,1198.0,5
10116,Maruti Ertiga ZDI,6.6,0.0,2013,1,90000.0,0,1,1,20.77,1248.0,5
10117,Maruti Alto LXi BSIII,1.3,0.0,2009,1,46500.0,0,4,1,19.7,796.0,5
10118,Maruti Swift Dzire VDI,5.0,0.0,2015,0,36908.0,0,1,1,28.4,1248.0,5
10119,Maruti Swift Dzire VDI,6.2,0.0,2015,1,60000.0,0,1,1,26.59,1248.0,5
10120,Honda WR-V i-DTEC VX,8.9,11.38,2017,0,22000.0,0,1,1,25.5,1498.0,5
10121,Volkswagen Vento Diesel Highline,2.72,0.0,2013,1,193000.0,0,1,1,20.54,1598.0,5
10122,Hyundai i20 Asta 1.4 CRDi,6.5,9.1,2016,1,20000.0,0,1,1,22.54,1396.0,5
10123,Nissan Sunny XL,2.3,0.0,2011,0,68524.0,0,4,1,16.95,1498.0,5
10124,Maruti Alto K10 VXI,3.4,0.0,2018,1,20000.0,0,4,1,23.95,998.0,5
10125,Chevrolet Aveo U-VA 1.2 LT WO ABS Airbag,2.0,0.0,2012,1,70000.0,0,4,1,14.7,1150.0,5
10126,Renault KWID 1.0,2.7,3.74,2016,1,25500.0,0,4,1,23.01,999.0,5
10127,Mahindra Marazzo M2 BSIV,9.8,13.42,2019,1,15000.0,0,1,1,17.3,1497.0,5
10128,Mahindra Bolero 2011-2019 Plus Non AC BSIV PS,7.5,8.93,2017,1,90000.0,0,1,1,15.96,2523.0,5
10129,Mahindra Scorpio 1.99 S6 Plus,9.7,15.24,2017,1,50000.0,0,1,1,15.4,1997.0,5
10130,Mahindra XUV500 W10 2WD,10.85,16.52,2015,0,70765.0,0,1,1,16.0,2179.0,5
10131,Maruti Ritz VXI,2.5,0.0,2009,1,50000.0,0,4,1,21.1,1197.0,5
10132,Maruti Swift Dzire VXi,3.25,6.74,2009,0,56000.0,0,4,1,17.5,1298.0,5
10133,Maruti Swift VXI with ABS,2.8,6.24,2011,1,40000.0,0,4,1,16.6,1197.0,5
10134,Maruti Ertiga ZDI,7.5,0.0,2015,1,120000.0,0,1,1,20.77,1248.0,5
